"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","lwr.ci","upr.ci","dataInput","model","site","groupAge","serotype","year.lamb"
"C1F1.3.8",7.93159650072095e-05,0.0103131585385735,0.0174974694213461,0.0201676330528996,0.0270655790259654,0.102962907081903,0.0199281476511006,0.0204071184546986,"C1F1","TVSS","KH",5,"DENV3",8
"C1F1.4.8",0.000109366120491061,0.0052442373921178,0.0090283331731027,0.0106036122877836,0.014215030519694,0.052114129736058,0.0104742569228755,0.0107329676526916,"C1F1","TVSS","KH",5,"DENV4",8
"C1F1.1.9",5.45177558750609e-05,0.0141566614693365,0.0249985487181313,0.0292322292211784,0.0397223495905112,0.164516680429993,0.0288737764251329,0.0295906820172239,"C1F1","TVSS","KH",5,"DENV1",9
"C1F1.2.9",7.47762799716556e-05,0.0178872057658455,0.0305229200936141,0.0348784926654318,0.0472284186818914,0.172753163270697,0.0344776476055612,0.0352793377253025,"C1F1","TVSS","KH",5,"DENV2",9
"C1F1.3.9",0.000356163989270075,0.0125760902879787,0.0213682614259487,0.0246403563708379,0.0330762787917735,0.127139065846854,0.0243512408998377,0.0249294718418381,"C1F1","TVSS","KH",5,"DENV3",9
"C1F1.4.9",9.64150172862999e-05,0.00571996987064874,0.00999087528438619,0.0118745482024169,0.0157780179503681,0.0697078361987351,0.011724527480186,0.0120245689246477,"C1F1","TVSS","KH",5,"DENV4",9
"C1F1.1.10",0.0005195194101284,0.0229535953275265,0.0391265607570619,0.0442566886091158,0.0595551355686224,0.276635413012558,0.0437533652212637,0.0447600119969678,"C1F1","TVSS","KH",5,"DENV1",10
"C1F1.2.10",0.000548338139255589,0.0210572357306541,0.0358784776349209,0.0412893430559872,0.0556772505023999,0.270232144011606,0.0408055397402455,0.0417731463717289,"C1F1","TVSS","KH",5,"DENV2",10
"C1F1.3.10",0.000117534200892111,0.0121138175595339,0.0205408113505036,0.0237162697087936,0.0319024095650068,0.124038516920167,0.0234350999521536,0.0239974394654336,"C1F1","TVSS","KH",5,"DENV3",10
"C1F1.4.10",1.37321381420419e-05,0.00697531120946412,0.0121678079891252,0.0145155332949989,0.0196202493996399,0.0952494450686803,0.0143344154414046,0.0146966511485932,"C1F1","TVSS","KH",5,"DENV4",10
"C1F1.1.11",0.000591349786297601,0.0205734054829744,0.0354358747788606,0.0405968106502453,0.0545038613036246,0.200311641230695,0.0401187033159252,0.0410749179845653,"C1F1","TVSS","KH",5,"DENV1",11
"C1F1.2.11",0.000177768461876671,0.0185908776132198,0.0323270951286549,0.037648575582845,0.0509449423550779,0.183317638901049,0.0371977390325803,0.0380994121331098,"C1F1","TVSS","KH",5,"DENV2",11
"C1F1.3.11",9.40937499447347e-05,0.0105323008605486,0.018244219056468,0.0214663081286155,0.029216618959364,0.110928519209446,0.0212030877077639,0.0217295285494672,"C1F1","TVSS","KH",5,"DENV3",11
"C1F1.4.11",0.000125538281614879,0.00735494248104704,0.0128379412341982,0.0151571215919166,0.0203342374267154,0.0891858859779102,0.0149675486204922,0.015346694563341,"C1F1","TVSS","KH",5,"DENV4",11
"C1F1.1.12",0.000194282648665944,0.0199242033554794,0.0342418084842499,0.0400148924184837,0.0541000982963913,0.201173038062262,0.0395316948970406,0.0404980899399269,"C1F1","TVSS","KH",5,"DENV1",12
"C1F1.2.12",0.000455272494467418,0.0176368018112038,0.0308120856875269,0.0358216469862461,0.0485357635300402,0.191949453616248,0.0353897502246493,0.0362535437478429,"C1F1","TVSS","KH",5,"DENV2",12
"C1F1.3.12",7.25016502290954e-05,0.0104128914994855,0.0180786086963051,0.0215507237952125,0.0292425646643002,0.115285904907979,0.0212819978762809,0.0218194497141441,"C1F1","TVSS","KH",5,"DENV3",12
"C1F1.4.12",0.00015662052729426,0.00722514920598086,0.0125971834429034,0.0149976057752158,0.0202604626347106,0.0818434468120984,0.0148085533563647,0.015186658194067,"C1F1","TVSS","KH",5,"DENV4",12
"C1F1.1.13",0.000117398641802047,0.0172878300980626,0.0301577947873298,0.0353088940485451,0.0475802080287148,0.197362752891035,0.0348769901956874,0.0357407979014028,"C1F1","TVSS","KH",5,"DENV1",13
"C1F1.2.13",0.000226952672662373,0.0148228470524721,0.0256070629402738,0.0303162589080175,0.0409523748385313,0.198884326687467,0.0299384129252987,0.0306941048907364,"C1F1","TVSS","KH",5,"DENV2",13
"C1F1.3.13",0.000166316787502563,0.00965369557179932,0.0168146361546003,0.020026292185971,0.0271789285858151,0.128785079819206,0.0197749864061279,0.0202775979658141,"C1F1","TVSS","KH",5,"DENV3",13
"C1F1.4.13",0.000137452904305224,0.00687379802208127,0.0119255306405832,0.0140322272058834,0.0188356818232781,0.085115174443669,0.0138576290167231,0.0142068253950437,"C1F1","TVSS","KH",5,"DENV4",13
"C1F1.1.14",0.000201442038771815,0.0176577496747422,0.0302719200166895,0.035315522779376,0.0477326399035965,0.191714217059373,0.034892246347882,0.03573879921087,"C1F1","TVSS","KH",5,"DENV1",14
"C1F1.2.14",0.0002288848057177,0.0165025542698598,0.0282212983872336,0.0334057652715421,0.0451032877615785,0.188529709436168,0.032992606728207,0.0338189238148772,"C1F1","TVSS","KH",5,"DENV2",14
"C1F1.3.14",9.03205220448289e-05,0.00934573232144911,0.0161930573428598,0.0192729832505585,0.0257829691201108,0.118698493085865,0.0190291519256225,0.0195168145754946,"C1F1","TVSS","KH",5,"DENV3",14
"C1F1.4.14",5.12526342032471e-05,0.00714406916215982,0.0123229695580492,0.0146319165817709,0.0195155968597472,0.0822968938671118,0.0144487386516151,0.0148150945119267,"C1F1","TVSS","KH",5,"DENV4",14
"C1F1.1.15",0.000467946605604341,0.0176769423868839,0.0306897806007992,0.0358449942549369,0.0476809631920792,0.204229399675559,0.0354035703056285,0.0362864182042454,"C1F1","TVSS","KH",5,"DENV1",15
"C1F1.2.15",6.91353051794907e-05,0.0177840649588566,0.0306764423450818,0.0359350812129773,0.0488310660366479,0.224623819239643,0.0354973166956925,0.0363728457302621,"C1F1","TVSS","KH",5,"DENV2",15
"C1F1.3.15",4.52098917882449e-05,0.0098100976666059,0.016967047167308,0.020119793149965,0.0268901831056677,0.131527421174105,0.0198668403051373,0.0203727459947926,"C1F1","TVSS","KH",5,"DENV3",15
"C1F1.4.15",6.50252711482668e-05,0.00732634151107892,0.0126354851397878,0.0151558432854316,0.0204629873018164,0.0859324984763004,0.0149653694243329,0.0153463171465302,"C1F1","TVSS","KH",5,"DENV4",15
"C1F1.1.16",0.000145380811107709,0.0170318841072995,0.0293305901382137,0.0346902615968826,0.046446448086017,0.216538477535084,0.0342638355302154,0.0351166876635499,"C1F1","TVSS","KH",5,"DENV1",16
"C1F1.2.16",0.000373197929152802,0.0177674950173392,0.0307579947851518,0.0366758416368153,0.0496352454710234,0.201880059451403,0.03621958621622,0.0371320970574105,"C1F1","TVSS","KH",5,"DENV2",16
"C1F1.3.16",0.000190474960820031,0.0104858029045045,0.0181640005369068,0.0214369313529316,0.0288343727653227,0.135428135039687,0.0211709380086871,0.021702924697176,"C1F1","TVSS","KH",5,"DENV3",16
"C1F1.4.16",0.000175326358053174,0.0079882428019,0.0137169718083239,0.0163858753886989,0.0219032761824977,0.0899638544349937,0.0161812892320433,0.0165904615453545,"C1F1","TVSS","KH",5,"DENV4",16
"C1F1.1.17",0.00014129499641391,0.0180194399232194,0.0312318354944078,0.0368942740482446,0.0495122470532727,0.208634091830692,0.0364368040120795,0.0373517440844097,"C1F1","TVSS","KH",5,"DENV1",17
"C1F1.2.17",0.000414202245507367,0.0190982711778789,0.0328923509152687,0.0384897586134286,0.0522597760892395,0.181489009838771,0.0380232772854663,0.0389562399413909,"C1F1","TVSS","KH",5,"DENV2",17
"C1F1.3.17",8.19446426493231e-05,0.0100631306116335,0.0172123554823077,0.0203480431372417,0.0273407235807324,0.105412873170015,0.0200971592358596,0.0205989270386238,"C1F1","TVSS","KH",5,"DENV3",17
"C1F1.4.17",6.50922487491767e-05,0.00852560366814281,0.0144315842442653,0.0171644149074162,0.023083224196036,0.0945003433785495,0.0169525683638988,0.0173762614509336,"C1F1","TVSS","KH",5,"DENV4",17
"C1F1.1.18",0.00023029409822739,0.0166926874700986,0.0285577677713554,0.0334804897355661,0.0447215896681648,0.193431230124372,0.0330689000583151,0.033892079412817,"C1F1","TVSS","KH",5,"DENV1",18
"C1F1.2.18",0.000276065591886532,0.0181007165483404,0.0314278877564063,0.0367660894776027,0.0493978734600002,0.223785225519244,0.0363149239125589,0.0372172550426465,"C1F1","TVSS","KH",5,"DENV2",18
"C1F1.3.18",0.000264574439567733,0.0102243291715351,0.0175059566743512,0.0209449248721189,0.0280878449884361,0.144584911748741,0.0206781766751611,0.0212116730690767,"C1F1","TVSS","KH",5,"DENV3",18
"C1F1.4.18",7.42964136961621e-05,0.00845674305217975,0.0145306878581341,0.0174271095374874,0.0232845853907839,0.12541872451621,0.0172041386317045,0.0176500804432702,"C1F1","TVSS","KH",5,"DENV4",18
"C1F1.1.19",0.000106192777177272,0.0166101894316461,0.0290862275876952,0.0342411447402669,0.0456210045541801,0.208818284769401,0.0338102732006365,0.0346720162798973,"C1F1","TVSS","KH",5,"DENV1",19
"C1F1.2.19",3.87858923193152e-05,0.0181211094348353,0.030962328992534,0.0365014958449365,0.049270182932214,0.204793500874994,0.0360504946763023,0.0369524970135708,"C1F1","TVSS","KH",5,"DENV2",19
"C1F1.3.19",0.000243260297707937,0.0111398632726549,0.0193977123174412,0.022973038013075,0.030856612933795,0.117375405799599,0.0226844785223673,0.0232615975037826,"C1F1","TVSS","KH",5,"DENV3",19
"C1F1.4.19",0.000233584132003584,0.00904430527327907,0.0160062512870328,0.0189489288565496,0.0256240603136343,0.11136126435086,0.0187101410692949,0.0191877166438044,"C1F1","TVSS","KH",5,"DENV4",19
"C1F1.1.20",0.000488790733984446,0.017739596758211,0.0304461317121332,0.0360544670441263,0.0481734679139721,0.189932765825133,0.0356113664172816,0.036497567670971,"C1F1","TVSS","KH",5,"DENV1",20
"C1F1.2.20",4.54362090153149e-05,0.0161319199068388,0.0282252385530415,0.0334669417033956,0.0451537997848286,0.219538476855061,0.0330470657861844,0.0338868176206068,"C1F1","TVSS","KH",5,"DENV2",20
"C1F1.3.20",0.0001455782971439,0.011219150309657,0.0194132409230579,0.0232915200872407,0.0313672585514465,0.160352866371403,0.0229979908839141,0.0235850492905672,"C1F1","TVSS","KH",5,"DENV3",20
"C1F1.4.20",0.000129614009638845,0.0092585502092703,0.0160826375742501,0.0192208539557649,0.0258322185139893,0.10694493796765,0.0189755774749256,0.0194661304366042,"C1F1","TVSS","KH",5,"DENV4",20
"C1F1.1.21",0.00011457800232284,0.0171446722383328,0.0298687074336321,0.0355400163217443,0.048173658357785,0.218344645865566,0.035094260762419,0.0359857718810697,"C1F1","TVSS","KH",5,"DENV1",21
"C1F1.2.21",0.000390047774767033,0.0168469785996058,0.0293029207082937,0.0347209478840032,0.0471428360133536,0.217667576711741,0.0342911297719792,0.0351507659960272,"C1F1","TVSS","KH",5,"DENV2",21
"C1F1.3.21",0.000241890480281004,0.0113036878178401,0.0198363848237009,0.0237880456347898,0.0320958237548097,0.164535886188777,0.0234847940023394,0.0240912972672401,"C1F1","TVSS","KH",5,"DENV3",21
"C1F1.4.21",9.25814363389454e-05,0.00933357215838249,0.0164097937964401,0.0194556089332024,0.0262759299267711,0.143153802217037,0.019208454982498,0.0197027628839069,"C1F1","TVSS","KH",5,"DENV4",21
"C1F1.1.22",0.000205396234800093,0.0183801214661997,0.0320527852389624,0.0376905815933869,0.0505619534687733,0.192213250465627,0.0372216674879474,0.0381594956988265,"C1F1","TVSS","KH",5,"DENV1",22
"C1F1.2.22",0.00037569558639472,0.0162399973396023,0.0285157096208999,0.0337796032249685,0.0455342630100159,0.186142378965226,0.0333589796551951,0.0342002267947418,"C1F1","TVSS","KH",5,"DENV2",22
"C1F1.3.22",5.71588918528709e-05,0.0119191300347156,0.0209074336118452,0.0250959611025363,0.0339809410620015,0.149222761158973,0.0247759690303663,0.0254159531747062,"C1F1","TVSS","KH",5,"DENV3",22
"C1F1.4.22",0.000196989093971589,0.00961099880186589,0.0166526360076695,0.0197780635073887,0.0266276201336802,0.129285179590129,0.0195312680316419,0.0200248589831354,"C1F1","TVSS","KH",5,"DENV4",22
"C1F1.1.23",9.74345658844022e-05,0.0180965058734893,0.0313525032167585,0.0369662067572479,0.0497723475121852,0.209511088491956,0.0365074562586027,0.037424957255893,"C1F1","TVSS","KH",5,"DENV1",23
"C1F1.2.23",0.000187214280046089,0.0150751045854994,0.0262681667197142,0.031134815982326,0.041799867716375,0.229205979095294,0.0307500346550776,0.0315195973095744,"C1F1","TVSS","KH",5,"DENV2",23
"C1F1.3.23",0.000119901822736912,0.0116766300633502,0.0209414007669426,0.0250190095693989,0.0337648691075018,0.144516840779753,0.0246975290585132,0.0253404900802846,"C1F1","TVSS","KH",5,"DENV3",23
"C1F1.4.23",0.000140680489296607,0.00959837250446305,0.0164594569667505,0.0195149333113785,0.0261401253254969,0.117024878238196,0.0192735777806308,0.0197562888421262,"C1F1","TVSS","KH",5,"DENV4",23
"C1F1.1.24",0.000312178036240063,0.0170814389406277,0.0302529644493562,0.0359100216864966,0.0486012135377726,0.220087360103228,0.0354556246401732,0.0363644187328201,"C1F1","TVSS","KH",5,"DENV1",24
"C1F1.2.24",0.000156685410026225,0.017104390300398,0.0297677706574563,0.0353387025563648,0.0477592895771916,0.270120535929461,0.0348995387795785,0.0357778663331512,"C1F1","TVSS","KH",5,"DENV2",24
"C1F1.3.24",0.000148179690917183,0.0130999892607625,0.0229545285492717,0.0269704938246732,0.0360408648665607,0.190100351830615,0.0266359095204326,0.0273050781289138,"C1F1","TVSS","KH",5,"DENV3",24
"C1F1.4.24",7.95298704102665e-05,0.00982373791183705,0.0171638602717641,0.0204051179859184,0.0273946915766738,0.136502368648775,0.0201466214634127,0.020663614508424,"C1F1","TVSS","KH",5,"DENV4",24
"C1F1.1.25",4.22768261365558e-06,0.0183271704917723,0.0314032067961366,0.0371760282670718,0.0502227559241807,0.247543630499676,0.0367167147654783,0.0376353417686652,"C1F1","TVSS","KH",5,"DENV1",25
"C1F1.2.25",0.000404005982907463,0.0178419298371488,0.0308818726620472,0.0366923579461098,0.0492228422875998,0.212202690978058,0.0362325401836226,0.0371521757085969,"C1F1","TVSS","KH",5,"DENV2",25
"C1F1.3.25",0.000376097572725609,0.013020118792902,0.0228892536960124,0.0268881693855766,0.036235054105508,0.136081601095072,0.026553219385622,0.0272231193855312,"C1F1","TVSS","KH",5,"DENV3",25
"C1F1.4.25",0.000130510655970917,0.00952508071512806,0.0169343413516952,0.0200158879973732,0.0272052562563378,0.127015445956637,0.0197621483446899,0.0202696276500565,"C1F1","TVSS","KH",5,"DENV4",25
"C1F1.1.26",0.000426745111084315,0.0182125968479148,0.0319802913112902,0.0379799155946845,0.0507963692399931,0.301067923207209,0.0374976244800726,0.0384622067092964,"C1F1","TVSS","KH",5,"DENV1",26
"C1F1.2.26",0.000222544898360377,0.0179415092070362,0.0315980576135058,0.0374884579281255,0.0508032218461245,0.204495041009346,0.0370159585073726,0.0379609573488783,"C1F1","TVSS","KH",5,"DENV2",26
"C1F1.3.26",0.000113530097092029,0.013563975551158,0.0238772959651454,0.0287017619523865,0.0390142084425524,0.175003633732055,0.028338243361518,0.029065280543255,"C1F1","TVSS","KH",5,"DENV3",26
"C1F1.4.26",6.45619375911899e-05,0.0100841125239814,0.01776028250471,0.0210989593197493,0.028550943514882,0.143965127422855,0.0208348590421584,0.0213630595973401,"C1F1","TVSS","KH",5,"DENV4",26
"C1F1.1.27",7.39308037146502e-05,0.01872465277298,0.0327819905011996,0.0386524314954603,0.0519329905154065,0.225430630550077,0.0381693245713745,0.0391355384195461,"C1F1","TVSS","KH",5,"DENV1",27
"C1F1.2.27",0.000309076097956384,0.0191193518761935,0.0329573976549911,0.0388815950285746,0.0528676558393153,0.213969448752856,0.0383990968712735,0.0393640931858756,"C1F1","TVSS","KH",5,"DENV2",27
"C1F1.3.27",6.30711323199584e-05,0.0142355630807515,0.024969716927507,0.0298795144500592,0.0407389783202414,0.184954608731416,0.0295019939561729,0.0302570349439454,"C1F1","TVSS","KH",5,"DENV3",27
"C1F1.4.27",3.53932561146797e-05,0.0103288249152083,0.0182279257402104,0.021469101954377,0.0288367437450801,0.134729417028922,0.0211991641366174,0.0217390397721365,"C1F1","TVSS","KH",5,"DENV4",27
"C1F1.1.28",0.000115489123234003,0.0190384747695996,0.0331526236938742,0.0394134375149108,0.0531913592827694,0.233456489996628,0.0389174882646607,0.0399093867651608,"C1F1","TVSS","KH",5,"DENV1",28
"C1F1.2.28",0.000411341676312293,0.0207456262808145,0.0363788412711445,0.0429318027438256,0.057914827022459,0.263982060468544,0.0424001096409714,0.0434634958466799,"C1F1","TVSS","KH",5,"DENV2",28
"C1F1.3.28",6.88030275382001e-05,0.0152583716415012,0.0266501253753434,0.031680817320544,0.042823701365907,0.176978171632344,0.031282362416588,0.0320792722244999,"C1F1","TVSS","KH",5,"DENV3",28
"C1F1.4.28",0.000130758855868884,0.0107788087030813,0.0187241822356277,0.0224008658986254,0.0301801487686103,0.145100208374027,0.0221178491210709,0.0226838826761799,"C1F1","TVSS","KH",5,"DENV4",28
"C1F1.1.29",0.000427676626852724,0.0198023523264741,0.0342256837403881,0.0406461803590856,0.0547563388391175,0.222269631016562,0.0401394953667014,0.0411528653514697,"C1F1","TVSS","KH",5,"DENV1",29
"C1F1.2.29",8.98447604048558e-05,0.0233268751792927,0.0404457040928688,0.0478981899331466,0.0648145798340552,0.279266490274707,0.0473044073866678,0.0484919724796255,"C1F1","TVSS","KH",5,"DENV2",29
"C1F1.3.29",0.000227792940809213,0.0152600896075933,0.0268835264319444,0.0322698475512921,0.0438710730184168,0.191054516963284,0.0318598197816018,0.0326798753209824,"C1F1","TVSS","KH",5,"DENV3",29
"C1F1.4.29",0.000135090000242921,0.0112319267600381,0.0197084126152713,0.0234126203868376,0.0313350560144726,0.136216294143945,0.0231161529181504,0.0237090878555248,"C1F1","TVSS","KH",5,"DENV4",29
"C1F1.1.30",0.00027485715923159,0.0223422397005643,0.0388332579370954,0.04563191684337,0.0613039682396044,0.285201644398772,0.045068622944043,0.0461952107426971,"C1F1","TVSS","KH",5,"DENV1",30
"C1F1.2.30",0.000175396703020136,0.0258493950545552,0.0448756229648704,0.0526386702418759,0.0706865472763903,0.298507397789241,0.0519895998947835,0.0532877405889683,"C1F1","TVSS","KH",5,"DENV2",30
"C1F1.3.30",0.00013981338999991,0.0176258471602918,0.0310218423772832,0.0368720950320419,0.0497519561217657,0.225962852581664,0.0364047793054653,0.0373394107586184,"C1F1","TVSS","KH",5,"DENV3",30
"C1F1.4.30",0.000228548022673802,0.0133428499740968,0.0234857953661983,0.0279723737487011,0.0379434362508897,0.165211711568667,0.0276164934868222,0.02832825401058,"C1F1","TVSS","KH",5,"DENV4",30
"C1F1.1.31",0.000270558706747526,0.0285544415714258,0.0498432082404799,0.0595381861610349,0.0802576407162931,0.354359309672399,0.05879183709778,0.0602845352242899,"C1F1","TVSS","KH",5,"DENV1",31
"C1F1.2.31",0.000258232755240839,0.0257610741087272,0.0443758099779905,0.0527317737366783,0.0711666707488122,0.371359913900383,0.0520759603784421,0.0533875870949145,"C1F1","TVSS","KH",5,"DENV2",31
"C1F1.3.31",0.00026014263617935,0.0212528733353275,0.0363047281486351,0.0431046531485076,0.0582013123051319,0.24356381503571,0.0425742425828506,0.0436350637141646,"C1F1","TVSS","KH",5,"DENV3",31
"C1F1.4.31",0.000226733552395442,0.0149019442021314,0.026045811131428,0.0310872541658374,0.0418252667322239,0.207530488148897,0.0306960414001236,0.0314784669315511,"C1F1","TVSS","KH",5,"DENV4",31
"C1F1.1.32",0.000486575654788712,0.0328129407383868,0.0563297141002363,0.0663872139065872,0.0888402893940295,0.374870563979579,0.0655666462271296,0.0672077815860449,"C1F1","TVSS","KH",5,"DENV1",32
"C1F1.2.32",0.000495147253295247,0.0300880533585346,0.0521737253410212,0.061562743969108,0.082936552835711,0.320595334992268,0.060798787454239,0.062326700483977,"C1F1","TVSS","KH",5,"DENV2",32
"C1F1.3.32",0.000691883427866191,0.0280594761194878,0.0480642787103306,0.0573046845333305,0.0769588301845683,0.302790010273453,0.0565896799849711,0.05801968908169,"C1F1","TVSS","KH",5,"DENV3",32
"C1F1.4.32",0.000182731417796012,0.0188288216728804,0.0330810875992402,0.0394401572969571,0.052850523570687,0.272660647511066,0.0389365383280789,0.0399437762658353,"C1F1","TVSS","KH",5,"DENV4",32
"C1F1.1.33",0.00115216600561185,0.0365983193862545,0.0635742779419183,0.0739281790084712,0.0993507314441305,0.402101552900054,0.0730290221969712,0.0748273358199711,"C1F1","TVSS","KH",5,"DENV1",33
"C1F1.2.33",0.000906635168086201,0.0453908852855991,0.0784823070566282,0.0912514815355492,0.122788445206373,0.431773386637234,0.0901611959156912,0.0923417671554073,"C1F1","TVSS","KH",5,"DENV2",33
"C1F1.3.33",0.000501781526081158,0.0374542705367241,0.0645362532524904,0.0750781501029528,0.100525507956099,0.481784516770083,0.0741671253537585,0.0759891748521472,"C1F1","TVSS","KH",5,"DENV3",33
"C1F1.4.33",0.000252218689952732,0.0249075608724719,0.0428913562672588,0.051341444357646,0.0694386383354374,0.334495434643783,0.0506943606092443,0.0519885281060477,"C1F1","TVSS","KH",5,"DENV4",33
"C1F1.1.34",0.00018695894820786,0.0385709323631742,0.068030071211245,0.0802969833603193,0.107736548104551,0.557276716468365,0.0792886248432375,0.0813053418774011,"C1F1","TVSS","KH",5,"DENV1",34
"C1F1.2.34",0.000476897406057941,0.0701011170425226,0.118974160734271,0.13680896870616,0.184085848464119,0.610368996210884,0.135216448843335,0.138401488568984,"C1F1","TVSS","KH",5,"DENV2",34
"C1F1.3.34",0.000664370774153156,0.054628934676564,0.0938747158045714,0.109451948460436,0.148404588446316,0.62646508220186,0.108144652806001,0.110759244114871,"C1F1","TVSS","KH",5,"DENV3",34
"C1F1.4.34",0.000580689372968957,0.0342957291096236,0.0589388161846574,0.0698613629776058,0.0938851835396638,0.427002230683229,0.0689930364972745,0.0707296894579371,"C1F1","TVSS","KH",5,"DENV4",34
"C1F1.1.35",0.000500413175687831,0.0874486940815025,0.148570001855927,0.171685867176902,0.234788319024785,0.782151208888786,0.169688781567257,0.173682952786546,"C1F1","TVSS","KH",5,"DENV1",35
"C1F1.2.35",0.00110511975386063,0.124196002055194,0.207469023068419,0.230709954175083,0.314756208413282,0.850923165589844,0.228238185998139,0.233181722352026,"C1F1","TVSS","KH",5,"DENV2",35
"C1F1.3.35",0.00153397782102538,0.114815891421488,0.194947700523546,0.217251298389637,0.297330333442589,0.847165252105554,0.214884585711095,0.219618011068178,"C1F1","TVSS","KH",5,"DENV3",35
"C1F1.4.35",0.00178335510549366,0.0766655770003857,0.135447015850301,0.157342270494581,0.215699980017289,0.785170379178227,0.155449193769325,0.159235347219836,"C1F1","TVSS","KH",5,"DENV4",35
"C1D3.1.1",0.000482300828187454,0.0370728837854049,0.0635643065800852,0.0739075107392548,0.100197160048837,0.408461270323327,0.0730133631631657,0.074801658315344,"C1D3","TVSS","KH",5,"DENV1",1
"C1D3.2.1",0.001831319191689,0.169718973586354,0.259202826807025,0.27194705839222,0.359491988738928,0.90398700070658,0.269547256882419,0.274346859902021,"C1D3","TVSS","KH",5,"DENV2",1
"C1D3.3.1",0.000181497467639957,0.0361879132374552,0.0620606801341638,0.0725396644463702,0.0965674965972155,0.389907064037235,0.0716556994543469,0.0734236294383934,"C1D3","TVSS","KH",5,"DENV3",1
"C1D3.4.1",0.000960268598300229,0.0587385984075158,0.0965557972713267,0.10894451157099,0.146063004115354,0.560042932919822,0.107738532077083,0.110150491064897,"C1D3","TVSS","KH",5,"DENV4",1
"C1D3.1.2",0.00298488386410756,0.140926559201569,0.192927187092388,0.199228930468543,0.251747778694465,0.535649615868459,0.197785670385025,0.200672190552061,"C1D3","TVSS","KH",5,"DENV1",2
"C1D3.2.2",0.00315709064200875,0.12653889307218,0.188817269137927,0.197852553624679,0.257714675381326,0.665725983834712,0.196132529301997,0.199572577947361,"C1D3","TVSS","KH",5,"DENV2",2
"C1D3.3.2",0.000551595588000442,0.0255345611446116,0.0431097739929297,0.0500893580215666,0.0675355734279475,0.270541668980662,0.0494981777820628,0.0506805382610704,"C1D3","TVSS","KH",5,"DENV3",2
"C1D3.4.2",0.000392660024522318,0.0361923996295288,0.0612450904329846,0.0690319921892399,0.0936341748466221,0.360775515997911,0.0682561812286081,0.0698078031498716,"C1D3","TVSS","KH",5,"DENV4",2
"C1D3.1.3",0.000205073938699396,0.026989872481806,0.0456329979576409,0.0512542530343879,0.0692649621493631,0.241599357082386,0.0506813278505527,0.0518271782182232,"C1D3","TVSS","KH",5,"DENV1",3
"C1D3.2.3",0.000155046365535538,0.0181127919261773,0.0313169016218385,0.0367603044648772,0.0492345468535118,0.210706400128551,0.0363098737844274,0.0372107351453271,"C1D3","TVSS","KH",5,"DENV2",3
"C1D3.3.3",0.000345711995646369,0.0127291168136238,0.0219565807296982,0.0254455220819964,0.0341649162052941,0.13396219806608,0.0251411712063115,0.0257498729576814,"C1D3","TVSS","KH",5,"DENV3",3
"C1D3.4.3",7.47386879065282e-05,0.0115238235509983,0.0198181433497537,0.0232196096239754,0.0313698467839047,0.13771408828224,0.022935028213526,0.0235041910344248,"C1D3","TVSS","KH",5,"DENV4",3
"C1D3.1.4",0.00021556511367693,0.0113998301959997,0.0196542144587492,0.0230456064327168,0.0310347781606733,0.12823824792437,0.022764547459595,0.0233266654058385,"C1D3","TVSS","KH",5,"DENV1",4
"C1D3.2.4",0.000138436226647221,0.0123653916999818,0.021636698661142,0.0252559942142624,0.0341036256114012,0.171036474812641,0.0249461673083184,0.0255658211202064,"C1D3","TVSS","KH",5,"DENV2",4
"C1D3.3.4",8.71960200419242e-05,0.00865527511296094,0.0148718334710614,0.0175349474378786,0.0237962079597568,0.0921201649512788,0.0173228024132648,0.0177470924624923,"C1D3","TVSS","KH",5,"DENV3",4
"C1D3.4.4",0.000232454589276343,0.00775231611748639,0.0133302220545173,0.0157866309256999,0.0212007032889577,0.0892738221764539,0.0155923571363271,0.0159809047150726,"C1D3","TVSS","KH",5,"DENV4",4
"C1D3.1.5",0.000251194841309088,0.0125608728975672,0.0216712849814681,0.0249652744609123,0.033954591777541,0.121972678539134,0.0246697689035046,0.02526078001832,"C1D3","TVSS","KH",5,"DENV1",5
"C1D3.2.5",0.0001546434055818,0.01015421194722,0.0177294307320153,0.0209671324129628,0.0283656552235135,0.117222230683947,0.0207066472941843,0.0212276175317412,"C1D3","TVSS","KH",5,"DENV2",5
"C1D3.3.5",2.96404584165799e-05,0.00751585046502298,0.0130408189853934,0.0153345916431698,0.02112467377405,0.082664645839049,0.0151482793100928,0.0155209039762469,"C1D3","TVSS","KH",5,"DENV3",5
"C1D3.4.5",5.27569092541036e-05,0.0061487650692669,0.0107274138211624,0.0126015136600706,0.0169474685795716,0.0774622590922077,0.0124456355290347,0.0127573917911064,"C1D3","TVSS","KH",5,"DENV4",5
"C1D3.1.6",0.000209735765892227,0.0125895976598569,0.0215157137049677,0.0249785814224181,0.0339074026434407,0.132572198372047,0.0246839637021748,0.0252731991426614,"C1D3","TVSS","KH",5,"DENV1",6
"C1D3.2.6",7.50881303869244e-05,0.0104135410902135,0.0179203364166829,0.0208400643326547,0.0279921265258208,0.125175603303444,0.0205899397056641,0.0210901889596452,"C1D3","TVSS","KH",5,"DENV2",6
"C1D3.3.6",0.000161837915827912,0.00752830777163474,0.0130523308750872,0.0152444511707864,0.0207018520112751,0.0782791173090732,0.0150602741674149,0.0154286281741579,"C1D3","TVSS","KH",5,"DENV3",6
