"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","lwr.ci","upr.ci","dataInput","model","site","groupAge","serotype","year.lamb"
"C1F1.2.4",7.25349817304322e-05,0.00674758832645866,0.0118158594992713,0.0139206941573621,0.0189432674148388,0.0829364851175827,0.0137498138451847,0.0140915744695396,"C1F1","TVSS","HC",5,"DENV2",4
"C1F1.3.4",1.61960150270035e-05,0.00488700594496258,0.00856613460600164,0.0101976291089394,0.0137536360709271,0.069981904696275,0.0100687011423185,0.0103265570755604,"C1F1","TVSS","HC",5,"DENV3",4
"C1F1.4.4",0.00010170595395842,0.00553062665683057,0.0096401676019231,0.0114175309350959,0.0154343602331459,0.0786713889148806,0.011275708224611,0.0115593536455807,"C1F1","TVSS","HC",5,"DENV4",4
"C1F1.1.5",6.51511126529281e-05,0.00591506186525098,0.0101366637624904,0.01195621888803,0.0159915035155518,0.0730238592079362,0.0118079253814134,0.0121045123946467,"C1F1","TVSS","HC",5,"DENV1",5
"C1F1.2.5",9.14501766383635e-05,0.0052976563340226,0.00922611508132071,0.0107359722540429,0.0142799676645685,0.0541318088306417,0.0106048859402514,0.0108670585678344,"C1F1","TVSS","HC",5,"DENV2",5
"C1F1.3.5",5.25944529466971e-05,0.00383975211926979,0.00674099715767035,0.00797109607680876,0.010736397260378,0.0468437475698198,0.00787152683822558,0.00807066531539193,"C1F1","TVSS","HC",5,"DENV3",5
"C1F1.4.5",9.17577380161738e-05,0.00532457382738899,0.00929282608381909,0.0108281896560269,0.0146095009677551,0.0594190257467136,0.0106953852731852,0.0109609940388685,"C1F1","TVSS","HC",5,"DENV4",5
"C1F1.1.6",1.67022501328384e-05,0.00590854901033774,0.0101519179909629,0.0119396178140624,0.0160534404725103,0.0851415691594269,0.0117931854071658,0.0120860502209591,"C1F1","TVSS","HC",5,"DENV1",6
"C1F1.2.6",8.96552199733947e-05,0.00530495034039105,0.00914652590177017,0.0107838956919124,0.0145957139895812,0.0753318396879417,0.0106512829041909,0.010916508479634,"C1F1","TVSS","HC",5,"DENV2",6
"C1F1.3.6",0.000123747250164175,0.00381263410801452,0.0066711581919916,0.00795010068425635,0.0107725287811964,0.0433984816963904,0.00785018904633326,0.00805001232217944,"C1F1","TVSS","HC",5,"DENV3",6
"C1F1.4.6",5.41198978314394e-05,0.00531436280593028,0.00923389348294462,0.010831558182796,0.014590469400262,0.0608077291417516,0.010699128949379,0.0109639874162129,"C1F1","TVSS","HC",5,"DENV4",6
"C1F1.1.7",5.46250982937924e-05,0.00608563080974703,0.0103623957876142,0.012280470626583,0.0165549956757477,0.0676562109801864,0.0121298033721344,0.0124311378810315,"C1F1","TVSS","HC",5,"DENV1",7
"C1F1.2.7",5.14910556376202e-05,0.005350121083259,0.0093000511202837,0.01103594799694,0.0150094393567206,0.076249083376411,0.0108993021383045,0.0111725938555755,"C1F1","TVSS","HC",5,"DENV2",7
"C1F1.3.7",5.70204780959704e-05,0.00395292857267074,0.00673869761562457,0.00799705774535775,0.0107268128071453,0.0499197126922564,0.00789768298232249,0.00809643250839301,"C1F1","TVSS","HC",5,"DENV3",7
"C1F1.4.7",5.98806085359005e-05,0.00571055055667211,0.00991210775967266,0.0116292775534743,0.0156823800187076,0.0653437404129728,0.0114866926097022,0.0117718624972465,"C1F1","TVSS","HC",5,"DENV4",7
"C1F1.1.8",9.51003863820521e-05,0.00786128834333738,0.0138483358694406,0.0163057773045055,0.0221027929838861,0.104216131991896,0.0161036451090588,0.0165079094999523,"C1F1","TVSS","HC",5,"DENV1",8
"C1F1.2.8",2.47601324583346e-05,0.00752794839213136,0.0132236059467449,0.015332711234913,0.0208525279837348,0.0884741830890955,0.0151481986954013,0.0155172237744247,"C1F1","TVSS","HC",5,"DENV2",8
"C1F1.3.8",1.39344466808522e-05,0.00496549469084032,0.00854747993350113,0.01012954237856,0.0136521571814453,0.055688761077094,0.0100036265137563,0.0102554582433636,"C1F1","TVSS","HC",5,"DENV3",8
"C1F1.4.8",8.44958012559127e-05,0.0061349406242858,0.0107722953392371,0.012639321606783,0.0170742722672762,0.0666580000966854,0.0124833245986213,0.0127953186149447,"C1F1","TVSS","HC",5,"DENV4",8
"C1F1.1.9",0.000381593065813979,0.00853077405645902,0.0147012203739962,0.0173600759408614,0.0234522745005951,0.106616829751263,0.0171510534692939,0.0175690984124288,"C1F1","TVSS","HC",5,"DENV1",9
"C1F1.2.9",7.6177651349485e-05,0.00717151839216013,0.0124187894322038,0.014570111900872,0.0197159285690647,0.0833953321156991,0.0143918474540517,0.0147483763476923,"C1F1","TVSS","HC",5,"DENV2",9
"C1F1.3.9",5.48892837909376e-05,0.00515319214452029,0.00892726279520045,0.0105758435612219,0.0141488542400775,0.0548075175467092,0.0104440813204728,0.010707605801971,"C1F1","TVSS","HC",5,"DENV3",9
"C1F1.4.9",0.000118788529032576,0.0065763180084783,0.0111150795381667,0.0131841685093362,0.0178433034394315,0.0723570056775443,0.0130247387905383,0.0133435982281341,"C1F1","TVSS","HC",5,"DENV4",9
"C1F1.1.10",5.07952042058113e-05,0.0102312712790955,0.0176178806732979,0.020534149309151,0.0277149859885608,0.125406712329867,0.0202869662584174,0.0207813323598845,"C1F1","TVSS","HC",5,"DENV1",10
"C1F1.2.10",7.48125445574344e-05,0.00666913192218099,0.0116231997561738,0.0137013487440868,0.0185582161506921,0.0874132315096551,0.0135314528893478,0.0138712445988258,"C1F1","TVSS","HC",5,"DENV2",10
"C1F1.3.10",1.1431274383189e-05,0.00555463277227589,0.00975800917755021,0.011737282276471,0.0158173407246957,0.0766770725191863,0.0115867035030612,0.0118878610498807,"C1F1","TVSS","HC",5,"DENV3",10
"C1F1.4.10",1.77555497948845e-05,0.00738212877160271,0.0129005955107502,0.0150970426579385,0.0203746121554651,0.0796685205342474,0.0149136241561333,0.0152804611597436,"C1F1","TVSS","HC",5,"DENV4",10
"C1F1.1.11",6.4168445953805e-05,0.0117207771825403,0.0199387531538415,0.0235428613638953,0.0317739273965653,0.132568414296178,0.0232540276720447,0.0238316950557459,"C1F1","TVSS","HC",5,"DENV1",11
"C1F1.2.11",5.85587874786242e-05,0.00804893746202229,0.0140514628718896,0.0164449565444404,0.0221261953600853,0.110216073204899,0.0162412678112775,0.0166486452776032,"C1F1","TVSS","HC",5,"DENV2",11
"C1F1.3.11",1.99314470977763e-05,0.00677568938074641,0.0115983627575742,0.0136315528227734,0.0184077538180069,0.0798962013861768,0.0134644581429323,0.0137986475026145,"C1F1","TVSS","HC",5,"DENV3",11
"C1F1.4.11",2.89491996158242e-05,0.00778079030848175,0.0137386460987335,0.0161698054268956,0.0218124446009646,0.0824253559190118,0.0159697011112926,0.0163699097424987,"C1F1","TVSS","HC",5,"DENV4",11
"C1F1.1.12",8.68167572036782e-05,0.0130689183517352,0.0229300567936568,0.0269652479890344,0.0365384696668145,0.153165524224213,0.0266322694692886,0.0272982265087803,"C1F1","TVSS","HC",5,"DENV1",12
"C1F1.2.12",0.00015166591952398,0.0087065093293503,0.0150857558501948,0.0177835572340355,0.0241478415056035,0.103601121196664,0.0175658998426651,0.0180012146254058,"C1F1","TVSS","HC",5,"DENV2",12
"C1F1.3.12",8.23858148242262e-05,0.00769779991361569,0.0133030530631213,0.0156093533636721,0.0210896731964716,0.0923774323902128,0.015417741868712,0.0158009648586322,"C1F1","TVSS","HC",5,"DENV3",12
"C1F1.4.12",0.00019595918287052,0.00958394788783071,0.0164350178064565,0.0191502126250399,0.0258561200428281,0.102747679993625,0.0189207219076394,0.0193797033424404,"C1F1","TVSS","HC",5,"DENV4",12
"C1F1.1.13",0.000134883803168173,0.0157522517576192,0.0270487260298881,0.0315160244671997,0.0421000062113935,0.15850910026372,0.0311367417505248,0.0318953071838746,"C1F1","TVSS","HC",5,"DENV1",13
"C1F1.2.13",0.00023936280425374,0.00886249604802572,0.0153345672664076,0.0180766491840542,0.0246543584715113,0.100621208176813,0.017856347614076,0.0182969507540324,"C1F1","TVSS","HC",5,"DENV2",13
"C1F1.3.13",0.000194868324274622,0.00868169046833342,0.0152268985120489,0.01790648207717,0.0242121095079595,0.0858071703327654,0.0176862251851832,0.0181267389691568,"C1F1","TVSS","HC",5,"DENV3",13
"C1F1.4.13",8.62381808607315e-05,0.00855474686621874,0.0145982297165311,0.0174018466711369,0.0233699784808502,0.0900798814993931,0.0171870930361127,0.0176166003061612,"C1F1","TVSS","HC",5,"DENV4",13
"C1F1.1.14",0.000140973832144287,0.0209231572791075,0.0355594877335598,0.0408241649730197,0.0549074696767637,0.215016409849569,0.0403462195527767,0.0413021103932627,"C1F1","TVSS","HC",5,"DENV1",14
"C1F1.2.14",4.82244442432389e-05,0.00833595581028812,0.0146640151845265,0.0173074129288612,0.0233514012576196,0.0885419502751964,0.0170913179413123,0.0175235079164102,"C1F1","TVSS","HC",5,"DENV2",14
"C1F1.3.14",0.000163949350189263,0.00935535740287782,0.0160946876416509,0.0189635350711985,0.0257084460399242,0.0936808512846268,0.0187323822291985,0.0191946879131985,"C1F1","TVSS","HC",5,"DENV3",14
"C1F1.4.14",0.000161736843882432,0.00859185124540227,0.0148457721817512,0.0175216019886004,0.023737026906123,0.102253157676348,0.0173072324032977,0.0177359715739032,"C1F1","TVSS","HC",5,"DENV4",14
"C1F1.1.15",0.000375188565228668,0.0195835155869124,0.0334427013533412,0.0388225604178551,0.0524615838505653,0.183264235321406,0.0383635666169559,0.0392815542187543,"C1F1","TVSS","HC",5,"DENV1",15
"C1F1.2.15",7.6598451463683e-05,0.00883750470958189,0.0156322280666561,0.0184371779698487,0.0249884877570644,0.121104222241568,0.0182063765495467,0.0186679793901507,"C1F1","TVSS","HC",5,"DENV2",15
"C1F1.3.15",7.10699937124248e-05,0.0091669695207019,0.0157679379224554,0.0187246915945532,0.0253575239638417,0.103968908448693,0.0184945715142896,0.0189548116748167,"C1F1","TVSS","HC",5,"DENV3",15
"C1F1.4.15",0.000173048927520569,0.00919046234927623,0.0159763019724858,0.0187913618138133,0.0252508205888285,0.0950844793834327,0.0185612190687447,0.0190215045588819,"C1F1","TVSS","HC",5,"DENV4",15
"C1F1.1.16",5.70170349989407e-06,0.0217504954739851,0.0368883824865379,0.0428955228985047,0.0575078528460052,0.228234716489291,0.0423869696275883,0.0434040761694212,"C1F1","TVSS","HC",5,"DENV1",16
"C1F1.2.16",4.63164275008587e-05,0.00961241478038133,0.0166235456391463,0.0196619479575183,0.0267122602572654,0.131685167887461,0.0194209649667884,0.0199029309482481,"C1F1","TVSS","HC",5,"DENV2",16
"C1F1.3.16",0.000180054325727985,0.0105797940210514,0.0181294499736324,0.0214280881328047,0.0287997251783567,0.119428467837397,0.021164468551542,0.0216917077140674,"C1F1","TVSS","HC",5,"DENV3",16
"C1F1.4.16",0.000133023789000042,0.00869205833165279,0.0150342690356317,0.0178573620460515,0.0239938993630151,0.104457857106107,0.0176336246928872,0.0180810993992158,"C1F1","TVSS","HC",5,"DENV4",16
"C1F1.1.17",0.00034073289962322,0.0180957268454258,0.0313871351447801,0.0366390296903816,0.0494768965178766,0.187287736814378,0.0361930029171613,0.0370850564636019,"C1F1","TVSS","HC",5,"DENV1",17
"C1F1.2.17",0.000232500448496098,0.00988586900313973,0.0171743349391872,0.0203191828347695,0.0274946993492031,0.114670786345547,0.0200685514532594,0.0205698142162795,"C1F1","TVSS","HC",5,"DENV2",17
"C1F1.3.17",0.000111365621142889,0.010682399610046,0.0185541189706163,0.0219961210317973,0.0298357550122053,0.127581946065934,0.021723162448676,0.0222690796149186,"C1F1","TVSS","HC",5,"DENV3",17
"C1F1.4.17",0.00013904854810376,0.00972573126938228,0.0167185760199207,0.0196213105026068,0.0263457907280522,0.115815844330492,0.0193806239519811,0.0198619970532326,"C1F1","TVSS","HC",5,"DENV4",17
"C1F1.1.18",9.44992551027424e-05,0.0207314225965343,0.0361070503828417,0.0420149705195014,0.0562240735270939,0.207876421435935,0.041509723624073,0.0425202174149298,"C1F1","TVSS","HC",5,"DENV1",18
"C1F1.2.18",7.83607512103712e-05,0.0111523374305299,0.0193845706053282,0.0227150645728748,0.0304759167695454,0.132982160824664,0.0224358314932412,0.0229942976525083,"C1F1","TVSS","HC",5,"DENV2",18
"C1F1.3.18",0.000190173350184675,0.0117330671747689,0.0199029950299437,0.0232825056074372,0.0314086349932486,0.119848812038426,0.0230027455730304,0.023562265641844,"C1F1","TVSS","HC",5,"DENV3",18
"C1F1.4.18",0.000132032665039361,0.00904160054458217,0.0158426802263176,0.0189705539941664,0.0256102848628967,0.0984112992196007,0.0187299354462636,0.0192111725420692,"C1F1","TVSS","HC",5,"DENV4",18
"C1F1.1.19",0.000273777920179574,0.0216829150390561,0.0371886911453861,0.0437693338780114,0.059574289302335,0.249758740063877,0.0432404203461387,0.0442982474098841,"C1F1","TVSS","HC",5,"DENV1",19
"C1F1.2.19",0.00017779157782194,0.0116155137399779,0.0199695076458314,0.0235521760485841,0.0314061183770286,0.136739296829944,0.0232600932037984,0.0238442588933699,"C1F1","TVSS","HC",5,"DENV2",19
"C1F1.3.19",0.000134792760001612,0.0112549032967388,0.0191233357938547,0.0225333625887234,0.0302734326503283,0.129307739612887,0.0222589453335069,0.0228077798439399,"C1F1","TVSS","HC",5,"DENV3",19
"C1F1.4.19",4.17308540704431e-05,0.0101186451903006,0.017521569431006,0.020457817706429,0.0273366120286384,0.115411907209491,0.020205680463498,0.02070995494936,"C1F1","TVSS","HC",5,"DENV4",19
"C1F1.1.20",0.000288665496199991,0.0207782048185932,0.0358990296619241,0.0423748820334625,0.0571860420033083,0.241674771152569,0.0418575093417458,0.0428922547251791,"C1F1","TVSS","HC",5,"DENV1",20
"C1F1.2.20",0.000111276150781769,0.0114168074797973,0.0197005794829224,0.0232541668250491,0.031814229186456,0.125862937322969,0.0229711732575654,0.0235371603925329,"C1F1","TVSS","HC",5,"DENV2",20
"C1F1.3.20",0.000109409282812889,0.0102812163769093,0.0180590537019588,0.0213761735157964,0.0287810784396411,0.117342554006011,0.0211079167840657,0.0216444302475271,"C1F1","TVSS","HC",5,"DENV3",20
"C1F1.4.20",5.86178073090915e-05,0.0104575754917416,0.0178051126231236,0.0211139417065865,0.0284886365581885,0.119163794614428,0.0208546739402484,0.0213732094729245,"C1F1","TVSS","HC",5,"DENV4",20
"C1F1.1.21",0.000153283185727937,0.0226109730196412,0.0394410537482334,0.0462082879544741,0.0625465631100328,0.287183813311878,0.0456383257183545,0.0467782501905937,"C1F1","TVSS","HC",5,"DENV1",21
"C1F1.2.21",0.00018220379425149,0.0119553854057847,0.0205516473407813,0.0243310053990816,0.0328103653846392,0.129221512198674,0.0240300488079927,0.0246319619901705,"C1F1","TVSS","HC",5,"DENV2",21
"C1F1.3.21",2.97606272321449e-05,0.0119596767130832,0.020368506627736,0.0241309791980579,0.0326331465163359,0.174091967489664,0.0238357047039003,0.0244262536922156,"C1F1","TVSS","HC",5,"DENV3",21
"C1F1.4.21",8.74115258799879e-05,0.0101589478330148,0.0177260433395687,0.0208881801358856,0.0282799330889672,0.126617087911811,0.0206290917699588,0.0211472685018124,"C1F1","TVSS","HC",5,"DENV4",21
"C1F1.1.22",0.000203774769509835,0.0227648017779619,0.0390317415530502,0.0457507107607805,0.0619010899184063,0.229106838547335,0.0451948754134932,0.0463065461080678,"C1F1","TVSS","HC",5,"DENV1",22
"C1F1.2.22",0.000295296558637359,0.0121655636029821,0.0211271111193835,0.0247339785847208,0.0333057598771737,0.152242237375701,0.02442674065695,0.0250412165124915,"C1F1","TVSS","HC",5,"DENV2",22
"C1F1.3.22",0.00010615436451511,0.0121663017207272,0.0214810027597089,0.0252285017140513,0.0342065781492375,0.132533991259564,0.0249133064155587,0.025543697012544,"C1F1","TVSS","HC",5,"DENV3",22
"C1F1.4.22",0.000275035244572175,0.0108597572206461,0.0184650653195489,0.0217526341887242,0.0291582004670115,0.110957620068222,0.0214879909970197,0.0220172773804287,"C1F1","TVSS","HC",5,"DENV4",22
"C1F1.1.23",0.000681559153637767,0.0221858175236329,0.0382252329914714,0.0446371842057478,0.0603181521622694,0.246423295453539,0.0441023513517079,0.0451720170597876,"C1F1","TVSS","HC",5,"DENV1",23
"C1F1.2.23",7.99195060181557e-05,0.0117132065133436,0.0209612260829493,0.0246304652805519,0.0332014752043453,0.150546009949764,0.0243213554622229,0.024939575098881,"C1F1","TVSS","HC",5,"DENV2",23
"C1F1.3.23",7.50166913006112e-05,0.0127183753931608,0.0224358761901827,0.0264872098547644,0.0357281290341147,0.153357237079186,0.0261552382450947,0.0268191814644342,"C1F1","TVSS","HC",5,"DENV3",23
"C1F1.4.23",0.000133315127205935,0.0104658203196189,0.018393632434724,0.0217123586992044,0.0292794753694915,0.126999823749423,0.0214412870554915,0.0219834303429173,"C1F1","TVSS","HC",5,"DENV4",23
"C1F1.1.24",0.000161464474679351,0.0214115967467318,0.0363868631520654,0.0426755443812299,0.0575155871668653,0.224767774317027,0.0421567011204572,0.0431943876420026,"C1F1","TVSS","HC",5,"DENV1",24
"C1F1.2.24",0.000173510899624474,0.012301994519581,0.0216126959268895,0.0255978854337603,0.0346220030119843,0.128864479270828,0.0252782878611623,0.0259174830063582,"C1F1","TVSS","HC",5,"DENV2",24
"C1F1.3.24",0.000220009448815617,0.0139140742020949,0.023667414348884,0.0277568077163442,0.0372067654360415,0.15610750733508,0.0274192857370173,0.028094329695671,"C1F1","TVSS","HC",5,"DENV3",24
"C1F1.4.24",0.000114526507854706,0.0104206088202651,0.0180417474697833,0.0216289378978413,0.0290075666394155,0.135879425433636,0.0213530162735099,0.0219048595221727,"C1F1","TVSS","HC",5,"DENV4",24
"C1F1.1.25",0.000259601795778441,0.0223588851438655,0.0380378362341866,0.0448904215779017,0.0602459880212924,0.254367577661381,0.044340868957686,0.0454399741981174,"C1F1","TVSS","HC",5,"DENV1",25
"C1F1.2.25",0.000220156918501524,0.0130205190409381,0.0228710501391839,0.027302537419854,0.0369565015210406,0.18688194928668,0.0269592648829443,0.0276458099567637,"C1F1","TVSS","HC",5,"DENV2",25
"C1F1.3.25",0.000152306880901953,0.0145704340254714,0.0252327178876397,0.0295940908611609,0.040018986248777,0.196159504461583,0.0292337941123572,0.0299543876099647,"C1F1","TVSS","HC",5,"DENV3",25
"C1F1.4.25",0.000134047341609489,0.0113775036904917,0.0202458724268532,0.0238309902342692,0.031966315607259,0.162126841607627,0.0235301845696364,0.0241317958989021,"C1F1","TVSS","HC",5,"DENV4",25
"C1F1.1.26",0.000369045351363284,0.0232883889716807,0.0402881461685746,0.0476008294376641,0.0645015025872025,0.233913890465924,0.0470120742413235,0.0481895846340047,"C1F1","TVSS","HC",5,"DENV1",26
"C1F1.2.26",0.000204424264895309,0.012939682596901,0.0229586904689875,0.0270907480212606,0.036380045154826,0.141540887589206,0.0267503854598359,0.0274311105826853,"C1F1","TVSS","HC",5,"DENV2",26
"C1F1.3.26",0.000151428195033332,0.0134908697064648,0.0234956915780193,0.0278550321906343,0.0374090945042447,0.156687205214812,0.0275054859995123,0.0282045783817563,"C1F1","TVSS","HC",5,"DENV3",26
"C1F1.4.26",8.47578515827951e-05,0.0113053328507217,0.0196291873480257,0.0235063597815509,0.031901783136366,0.150662579875634,0.0232118665560537,0.0238008530070481,"C1F1","TVSS","HC",5,"DENV4",26
"C1F1.1.27",0.000419868319410877,0.0258072568281484,0.0440124429196639,0.0519338022882347,0.0696940670103836,0.270916460513092,0.0512969690905542,0.0525706354859152,"C1F1","TVSS","HC",5,"DENV1",27
"C1F1.2.27",3.0897315349887e-05,0.0128149974973298,0.0218368839064185,0.0257216647791264,0.0341669152073718,0.159369080050097,0.025403008929108,0.0260403206291447,"C1F1","TVSS","HC",5,"DENV2",27
"C1F1.3.27",2.34559152282321e-05,0.0134989442436337,0.0237305082788156,0.0281997393487123,0.0380371797901411,0.166869605532363,0.027841271784546,0.0285582069128785,"C1F1","TVSS","HC",5,"DENV3",27
"C1F1.4.27",6.80540528776863e-05,0.0113842000664175,0.0198399003707816,0.0235200052015423,0.0316295876295599,0.114694188731711,0.023226883276914,0.0238131271261705,"C1F1","TVSS","HC",5,"DENV4",27
"C1F1.1.28",0.000387265891224731,0.0323443465983727,0.0569647908464666,0.0667614808720805,0.0912377980830512,0.367966709956501,0.0659504787531458,0.0675724829910152,"C1F1","TVSS","HC",5,"DENV1",28
"C1F1.2.28",9.28468281297112e-05,0.015980927411236,0.0274346817012472,0.0321526124552835,0.0428889694893817,0.197564677561867,0.0317620091342218,0.0325432157763453,"C1F1","TVSS","HC",5,"DENV2",28
"C1F1.3.28",0.000325203226400284,0.0154179014940399,0.026745694945997,0.0315001192846966,0.0422294086580313,0.207219322284093,0.0311111763526653,0.0318890622167279,"C1F1","TVSS","HC",5,"DENV3",28
"C1F1.4.28",0.000168602216873204,0.014326366480897,0.0253414214241752,0.0302114023369278,0.0409842365154955,0.187049489550271,0.029830769052905,0.0305920356209506,"C1F1","TVSS","HC",5,"DENV4",28
"C1F1.1.29",0.00027268716776585,0.0355558822072136,0.0611890389671024,0.0709546091277505,0.0959881859139908,0.335430359362834,0.0701038034962259,0.0718054147592751,"C1F1","TVSS","HC",5,"DENV1",29
"C1F1.2.29",0.000385651633403539,0.016788523643252,0.0291697832904108,0.0344249001311948,0.046611427135568,0.196034645144788,0.0339985645139816,0.034851235748408,"C1F1","TVSS","HC",5,"DENV2",29
"C1F1.3.29",0.000292671967089375,0.0177515259074998,0.030782737772438,0.0365970890787623,0.0494089110740355,0.207806926460619,0.0361414867038148,0.0370526914537099,"C1F1","TVSS","HC",5,"DENV3",29
"C1F1.4.29",0.000273937713093697,0.0165837537007316,0.0289289554768009,0.0346094667997504,0.0469957011491922,0.230221373290634,0.0341712398481044,0.0350476937513965,"C1F1","TVSS","HC",5,"DENV4",29
"C1F1.1.30",0.000132676302713297,0.0323694410071992,0.0567038760117211,0.0674720303379941,0.0913332516946991,0.592736295537097,0.0666181918454079,0.0683258688305803,"C1F1","TVSS","HC",5,"DENV1",30
"C1F1.2.30",0.00037344964728292,0.018069691267247,0.0311615460887344,0.0372507015046294,0.0502742765356229,0.217372272446632,0.0367827685278012,0.0377186344814576,"C1F1","TVSS","HC",5,"DENV2",30
"C1F1.3.30",0.000166219236877763,0.0195565077495736,0.0337487498389661,0.039863689554659,0.0538013538652918,0.253883785905851,0.0393695179295152,0.0403578611798029,"C1F1","TVSS","HC",5,"DENV3",30
"C1F1.4.30",0.000358948011591975,0.0187742486807022,0.0329500217211459,0.0392927797538626,0.053564059053822,0.230566337056539,0.0388003973909822,0.039785162116743,"C1F1","TVSS","HC",5,"DENV4",30
"C1F1.1.31",0.000118151049822268,0.0355821735988168,0.0613343325955941,0.0711550496289625,0.0961833168068238,0.441305686826972,0.070301919465227,0.0720081797926981,"C1F1","TVSS","HC",5,"DENV1",31
"C1F1.2.31",8.56917693278225e-05,0.0213648808632978,0.036705113842667,0.0431829388468049,0.0581213666866872,0.289767644851196,0.0426525683306012,0.0437133093630086,"C1F1","TVSS","HC",5,"DENV2",31
"C1F1.3.31",0.000472778050896072,0.0214032853571887,0.0369757069461063,0.0439719344773382,0.059800936849693,0.236785402784411,0.0434274191204609,0.0445164498342154,"C1F1","TVSS","HC",5,"DENV3",31
"C1F1.4.31",0.000134614650039722,0.0198217019725376,0.0344654113750527,0.0407960316569093,0.0549951577131947,0.280910478352928,0.0402825460104021,0.0413095173034164,"C1F1","TVSS","HC",5,"DENV4",31
"C1F1.1.32",0.000606819515128643,0.0400117842940765,0.0699360785950742,0.081703009603776,0.109645642768052,0.417203319338505,0.0807116617225863,0.0826943574849657,"C1F1","TVSS","HC",5,"DENV1",32
"C1F1.2.32",0.000161958268245388,0.0220709654212477,0.0396641870899164,0.0465716774505731,0.0626193511893758,0.343375815338336,0.0459838849737601,0.0471594699273861,"C1F1","TVSS","HC",5,"DENV2",32
"C1F1.3.32",0.000224560965736531,0.0231590524955818,0.0403752385136504,0.0472099881285731,0.0638778665780945,0.249832019188238,0.046629211556553,0.0477907647005933,"C1F1","TVSS","HC",5,"DENV3",32
"C1F1.4.32",0.000524238479497008,0.0202235657814579,0.035275270705722,0.0417816351803657,0.0566481528864567,0.265505007351938,0.0412628142417772,0.0423004561189542,"C1F1","TVSS","HC",5,"DENV4",32
"C1F1.1.33",0.000432360274571164,0.0755442100080484,0.129031067262236,0.147059481751678,0.199674161188208,0.823213159777288,0.145369417145024,0.148749546358331,"C1F1","TVSS","HC",5,"DENV1",33
"C1F1.2.33",0.000579764574702102,0.0308293876499044,0.0533667523897248,0.0636508963914872,0.085817351982743,0.37852089541402,0.0628514868293671,0.0644503059536074,"C1F1","TVSS","HC",5,"DENV2",33
"C1F1.3.33",0.000409663025515261,0.0315443197462354,0.054812367551978,0.0642968049973345,0.0860392283259601,0.356297654712825,0.0635009481030335,0.0650926618916355,"C1F1","TVSS","HC",5,"DENV3",33
"C1F1.4.33",0.000389248037017675,0.0292280640294853,0.0508283285835162,0.0612737270204207,0.083135760846185,0.398445874818685,0.0604997163544957,0.0620477376863458,"C1F1","TVSS","HC",5,"DENV4",33
"C1F1.1.34",0.000734611277887653,0.0903730958076074,0.153171127245289,0.173083708125913,0.235280979397232,0.750248267985838,0.17114243121998,0.175024985031846,"C1F1","TVSS","HC",5,"DENV1",34
"C1F1.2.34",0.00111309698838991,0.047767249244467,0.0815634622370516,0.0958358064655778,0.127843148001868,0.534361203717766,0.0946689460340225,0.097002666897133,"C1F1","TVSS","HC",5,"DENV2",34
"C1F1.3.34",0.000520864458379289,0.049069075938253,0.0837639552124941,0.0978419335138286,0.131256838350306,0.641803203897262,0.0966601377471129,0.0990237292805443,"C1F1","TVSS","HC",5,"DENV3",34
"C1F1.4.34",0.00132886532175092,0.0486946145102168,0.0848964402803538,0.0996267727462194,0.13530595184315,0.501805360914862,0.0984131957237981,0.100840349768641,"C1F1","TVSS","HC",5,"DENV4",34
"C1F1.1.35",0.00124901948476319,0.14115336061564,0.23362056195487,0.25480824463991,0.346978331234834,0.889049374202086,0.252188686551587,0.257427802728233,"C1F1","TVSS","HC",5,"DENV1",35
"C1F1.2.35",0.00232101169615084,0.108443328720242,0.181516077116242,0.203526835786928,0.275439506438946,0.799619676618258,0.201284199214275,0.205769472359582,"C1F1","TVSS","HC",5,"DENV2",35
"C1F1.3.35",0.000880175433232155,0.091420035459583,0.159064029768379,0.179905877679059,0.244076670674582,0.800742675289219,0.177833004157093,0.181978751201025,"C1F1","TVSS","HC",5,"DENV3",35
"C1F1.4.35",0.000569138102535227,0.0802117485892539,0.139174315052291,0.16177504641474,0.219150148919414,0.755524304717293,0.159841999737038,0.163708093092443,"C1F1","TVSS","HC",5,"DENV4",35
"C1D3.1.1",0.00160768725827465,0.0553338713224421,0.0856802681222368,0.0929242947081134,0.122540495978123,0.418970373284534,0.0920166261183458,0.0938319632978811,"C1D3","TVSS","HC",5,"DENV1",1
"C1D3.2.1",0.000613650805395327,0.0377270086002926,0.0650670498570192,0.0738492146530242,0.0997665163606315,0.424526174046605,0.0729967041887652,0.0747017251172831,"C1D3","TVSS","HC",5,"DENV2",1
"C1D3.3.1",0.000191759888470089,0.0150384855982983,0.0262086706787398,0.0311648198987632,0.0421225664159908,0.196415917846453,0.030774038370081,0.0315556014274454,"C1D3","TVSS","HC",5,"DENV3",1
"C1D3.4.1",9.21162734277559e-05,0.0282873546184583,0.0471212701624856,0.0543895622183384,0.0735275947943387,0.259023376087973,0.0537606776930655,0.0550184467436113,"C1D3","TVSS","HC",5,"DENV4",1
"C1D3.1.2",0.000213401552317416,0.012084614223507,0.0208275675286612,0.0241980986779611,0.0326029663478128,0.117610998153761,0.0239074092286218,0.0244887881273004,"C1D3","TVSS","HC",5,"DENV1",2
